Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize,Opponent
1000,20.80%,20.80%,1.0000,21.481852116065667,-0.5842,24573215,maxbp
2000,20.20%,20.50%,1.0000,21.185932762167837,-0.5961,24579989,maxbp
3000,20.00%,20.33%,1.0000,21.148432168932874,-0.5998,24586146,maxbp
4000,19.80%,20.20%,1.0000,20.48206358290749,-0.6043,24592654,maxbp
5000,20.00%,20.16%,1.0000,19.767647346148628,-0.5999,24598833,maxbp
6000,26.00%,21.15%,0.9010,21.352123740893806,-0.4803,24604478,maxbp
7000,26.20%,21.87%,0.9010,21.486918660310366,-0.4763,24610340,maxbp
8000,24.20%,22.18%,0.9010,21.329356282644902,-0.5160,24616111,maxbp
9000,25.50%,22.54%,0.9010,20.641399390366203,-0.4899,24622335,maxbp
10000,24.40%,22.73%,0.9010,20.160794921538336,-0.5119,24627935,maxbp
11000,35.10%,23.85%,0.8020,21.480739070900203,-0.2981,24633598,maxbp
12000,32.40%,24.57%,0.8020,21.739599282184958,-0.3525,24638669,maxbp
13000,34.10%,25.32%,0.8020,21.719744004194084,-0.3180,24643757,maxbp
14000,35.10%,26.01%,0.8020,21.74262214886609,-0.2979,24648505,maxbp
15000,33.00%,26.48%,0.8020,21.572384913110376,-0.3398,24653501,maxbp
16000,37.60%,27.18%,0.7030,22.0591603575151,-0.2482,24658265,maxbp
17000,41.10%,28.01%,0.7030,22.49080689882041,-0.1776,24662879,maxbp
18000,38.10%,28.57%,0.7030,22.40930101453437,-0.2384,24667551,maxbp
19000,39.00%,29.12%,0.7030,22.30660164437385,-0.2201,24671920,maxbp
20000,41.10%,29.73%,0.7030,22.081667206980747,-0.1779,24676088,maxbp
21000,47.60%,30.58%,0.6040,22.647303973672845,-0.0482,24679955,maxbp
22000,47.10%,31.34%,0.6040,22.774218441903574,-0.0584,24683932,maxbp
23000,48.10%,32.07%,0.6040,22.68480849875537,-0.0378,24687957,maxbp
24000,42.30%,32.50%,0.6040,22.674276356955392,-0.1535,24692135,maxbp
25000,47.80%,33.12%,0.6040,22.485755668269586,-0.0436,24696209,maxbp
26000,53.50%,33.90%,0.5050,22.456958781558527,0.0695,24699812,maxbp
27000,54.60%,34.67%,0.5050,22.856632726727447,0.0923,24703566,maxbp
28000,56.80%,35.47%,0.5050,22.775388505223567,0.1362,24707012,maxbp
29000,56.40%,36.19%,0.5050,22.833686137618972,0.1281,24710386,maxbp
30000,53.10%,36.76%,0.5050,22.655312680070754,0.0615,24713854,maxbp
31000,62.30%,37.58%,0.4060,23.961544976196354,0.2457,24717022,maxbp
32000,60.40%,38.30%,0.4060,24.002215277090155,0.2080,24720121,maxbp
33000,63.10%,39.05%,0.4060,24.028080958925692,0.2624,24723233,maxbp
34000,60.20%,39.67%,0.4060,23.37146208425559,0.2036,24726303,maxbp
35000,61.70%,40.31%,0.4060,23.172920215460405,0.2341,24729268,maxbp
36000,66.50%,41.04%,0.3070,23.92265905186544,0.3296,24732168,maxbp
37000,68.30%,41.78%,0.3070,24.092620992627445,0.3664,24734717,maxbp
38000,69.30%,42.51%,0.3070,24.232970703832134,0.3861,24737243,maxbp
39000,67.60%,43.15%,0.3070,24.285383456708114,0.3518,24739675,maxbp
40000,67.60%,43.77%,0.3070,23.55544290747178,0.3514,24742249,maxbp
41000,73.40%,44.49%,0.2080,24.486356500997978,0.4676,24744556,maxbp
42000,72.50%,45.17%,0.2080,24.554155505856084,0.4501,24746823,maxbp
43000,71.10%,45.77%,0.2080,24.65702027175138,0.4221,24749072,maxbp
44000,70.90%,46.35%,0.2080,24.655999194487986,0.4183,24751603,maxbp
45000,75.40%,46.99%,0.2080,24.67576976632523,0.5080,24753780,maxbp
46000,77.20%,47.65%,0.1090,25.10146069200166,0.5442,24755793,maxbp
47000,76.80%,48.27%,0.1090,25.043398320530756,0.5357,24757927,maxbp
48000,75.60%,48.85%,0.1090,24.918098925429717,0.5124,24759984,maxbp
49000,77.90%,49.44%,0.1090,24.963875533495717,0.5575,24761927,maxbp
50000,79.60%,50.04%,0.1090,24.70709747093283,0.5923,24763820,maxbp
51000,83.90%,50.71%,0.0100,24.505292037886313,0.6782,24765748,maxbp
52000,80.30%,51.28%,0.0100,23.300365039815212,0.6058,24767577,maxbp
53000,80.70%,51.84%,0.0100,23.52213186189203,0.6142,24769297,maxbp
54000,81.70%,52.39%,0.0100,23.764663615793605,0.6340,24771046,maxbp
55000,81.30%,52.92%,0.0100,23.02070413403339,0.6261,24772797,maxbp
56000,82.20%,53.45%,0.0100,25.146214428771728,0.6443,24774582,maxbp
57000,81.60%,53.95%,0.0100,25.06083481526746,0.6315,24776330,maxbp
58000,82.60%,54.44%,0.0100,24.459052575209082,0.6521,24777822,maxbp
59000,84.80%,54.96%,0.0100,24.388241053009782,0.6959,24779590,maxbp
60000,81.80%,55.41%,0.0100,23.280008036337918,0.6363,24781394,maxbp
61000,81.50%,55.84%,0.0100,21.801448380334243,0.6301,24783161,maxbp
62000,81.20%,56.25%,0.0100,21.177064428515184,0.6238,24784909,maxbp
63000,81.20%,56.65%,0.0100,20.721952949313298,0.6241,24786886,maxbp
64000,81.70%,57.04%,0.0100,20.085614929807278,0.6344,24788686,maxbp
65000,83.40%,57.45%,0.0100,19.75198637837485,0.6676,24790481,maxbp
66000,80.80%,57.80%,0.0100,22.638707180192995,0.6160,24792331,maxbp
67000,82.10%,58.17%,0.0100,21.462298761366394,0.6419,24793810,maxbp
68000,82.30%,58.53%,0.0100,21.067973960197214,0.6461,24795586,maxbp
69000,81.40%,58.86%,0.0100,21.021749420620004,0.6279,24797344,maxbp
70000,82.10%,59.19%,0.0100,21.300996983724215,0.6418,24799031,maxbp
71000,81.20%,59.50%,0.0100,24.00892416979463,0.6239,24800640,maxbp
72000,82.60%,59.82%,0.0100,25.28730588644065,0.6522,24802326,maxbp
73000,83.00%,60.14%,0.0100,24.681314300417426,0.6599,24803945,maxbp
74000,82.00%,60.44%,0.0100,24.58261529220485,0.6400,24805860,maxbp
75000,82.20%,60.73%,0.0100,24.858137118010248,0.6441,24807276,maxbp
76000,83.70%,61.03%,0.0100,23.877227322853923,0.6740,24809029,maxbp
77000,81.70%,61.30%,0.0100,23.33458088816014,0.6339,24810771,maxbp
78000,82.50%,61.57%,0.0100,23.81126154351695,0.6503,24812484,maxbp
79000,81.80%,61.83%,0.0100,23.244852598478186,0.6356,24814114,maxbp
80000,82.50%,62.09%,0.0100,23.591451892846298,0.6499,24815765,maxbp
81000,83.00%,62.35%,0.0100,26.426733018959492,0.6600,24817596,maxbp
82000,83.60%,62.61%,0.0100,25.798587556510974,0.6719,24819326,maxbp
83000,83.00%,62.86%,0.0100,25.817271786980868,0.6598,24821057,maxbp
84000,81.40%,63.08%,0.0100,25.774809971564714,0.6279,24822673,maxbp
85000,83.20%,63.31%,0.0100,25.699842413297397,0.6641,24824328,maxbp
86000,80.80%,63.52%,0.0100,25.439688119170828,0.6166,24825968,maxbp
87000,82.10%,63.73%,0.0100,24.982669624865068,0.6414,24827653,maxbp
88000,82.50%,63.95%,0.0100,25.268092162159142,0.6505,24829376,maxbp
89000,82.30%,64.15%,0.0100,24.46506662763255,0.6460,24831221,maxbp
90000,82.00%,64.35%,0.0100,24.576477004458173,0.6402,24833018,maxbp
91000,82.50%,64.55%,0.0100,25.901804397402504,0.6506,24834658,maxbp
92000,82.00%,64.74%,0.0100,25.737402762822228,0.6395,24836324,maxbp
93000,82.70%,64.94%,0.0100,24.257943490051655,0.6539,24838142,maxbp
94000,82.00%,65.12%,0.0100,24.30291526120455,0.6399,24839809,maxbp
95000,80.40%,65.28%,0.0100,24.26652419211051,0.6080,24841568,maxbp
96000,81.20%,65.45%,0.0100,24.440099846246262,0.6240,24843176,maxbp
97000,82.40%,65.62%,0.0100,23.88155221457585,0.6474,24844922,maxbp
98000,82.00%,65.79%,0.0100,24.173435917838543,0.6408,24846707,maxbp
99000,81.80%,65.95%,0.0100,23.415445342926578,0.6358,24848630,maxbp
100000,84.40%,66.14%,0.0100,23.514433030637356,0.6885,24850305,maxbp
101000,82.00%,66.30%,0.0100,24.43654156411836,0.6404,24851928,maxbp
102000,82.20%,66.45%,0.0100,24.793339088391708,0.6434,24853703,maxbp
103000,80.70%,66.60%,0.0100,25.490887570956193,0.6145,24855287,maxbp
104000,83.90%,66.76%,0.0100,25.10167145744284,0.6777,24857085,maxbp
105000,82.90%,66.92%,0.0100,24.973895061216094,0.6583,24858900,maxbp
106000,82.70%,67.07%,0.0100,24.46797575083167,0.6540,24860549,maxbp
107000,81.70%,67.20%,0.0100,23.98813143022917,0.6337,24862194,maxbp
108000,84.60%,67.36%,0.0100,24.26945996429529,0.6923,24863925,maxbp
109000,82.90%,67.51%,0.0100,23.524264838789737,0.6578,24865766,maxbp
110000,83.70%,67.65%,0.0100,23.772645129619892,0.6742,24867469,maxbp
111000,81.60%,67.78%,0.0100,25.72979349098374,0.6318,24869152,maxbp
112000,82.40%,67.91%,0.0100,24.262298526164674,0.6480,24870715,maxbp
113000,82.80%,68.04%,0.0100,24.73094259161214,0.6561,24872411,maxbp
114000,82.10%,68.17%,0.0100,24.93924661752054,0.6420,24874138,maxbp
115000,85.30%,68.32%,0.0100,24.788623478631525,0.7059,24875875,maxbp
116000,83.20%,68.45%,0.0100,24.79930617587513,0.6640,24877588,maxbp
117000,81.60%,68.56%,0.0100,24.224318568413437,0.6325,24879393,maxbp
118000,81.40%,68.67%,0.0100,24.6306077953352,0.6280,24880980,maxbp
119000,80.90%,68.77%,0.0100,23.771734063148536,0.6179,24882813,maxbp
120000,81.10%,68.87%,0.0100,23.93510407913544,0.6215,24884488,maxbp
121000,81.80%,68.98%,0.0100,24.530398564000738,0.6361,24886094,maxbp
122000,81.00%,69.08%,0.0100,24.257326129283133,0.6198,24887693,maxbp
123000,83.60%,69.20%,0.0100,21.859742964697933,0.6720,24889540,maxbp
124000,82.90%,69.31%,0.0100,21.12533129257479,0.6582,24891256,maxbp
125000,83.00%,69.42%,0.0100,20.57867656279133,0.6599,24892947,maxbp
126000,83.80%,69.53%,0.0100,20.177154733270893,0.6757,24894586,maxbp
127000,81.70%,69.63%,0.0100,19.757628813535646,0.6346,24896395,maxbp
128000,82.80%,69.73%,0.0100,20.162895469981628,0.6553,24898099,maxbp
129000,84.20%,69.84%,0.0100,19.656028662842335,0.6844,24899910,maxbp
130000,82.40%,69.94%,0.0100,20.000192796658315,0.6478,24901594,maxbp
131000,82.00%,70.03%,0.0100,21.635467830476244,0.6399,24903447,maxbp
132000,81.80%,70.12%,0.0100,22.205638084646395,0.6365,24905314,maxbp
133000,82.30%,70.22%,0.0100,22.347040572512487,0.6458,24907099,maxbp
134000,81.20%,70.30%,0.0100,22.698704610521762,0.6238,24908699,maxbp
135000,83.60%,70.40%,0.0100,22.98548921087495,0.6719,24910345,maxbp
136000,80.70%,70.47%,0.0100,22.81379544646966,0.6139,24912005,maxbp
137000,83.50%,70.57%,0.0100,22.26455887490067,0.6702,24913826,maxbp
138000,81.70%,70.65%,0.0100,22.51650816463145,0.6338,24915555,maxbp
139000,83.20%,70.74%,0.0100,21.82709453482523,0.6640,24917266,maxbp
140000,83.10%,70.83%,0.0100,22.033788035502706,0.6621,24919052,maxbp
141000,80.90%,70.90%,0.0100,23.65782591426019,0.6179,24920726,maxbp
142000,82.70%,70.99%,0.0100,23.555867231018873,0.6542,24922324,maxbp
143000,81.60%,71.06%,0.0100,24.194861373146495,0.6318,24924041,maxbp
144000,81.60%,71.13%,0.0100,23.88294408744938,0.6318,24925754,maxbp
145000,80.90%,71.20%,0.0100,23.63780630798609,0.6184,24927285,maxbp
146000,83.70%,71.29%,0.0100,23.51767902019412,0.6739,24929048,maxbp
147000,84.10%,71.38%,0.0100,22.769154382892623,0.6815,24930772,maxbp
148000,81.40%,71.44%,0.0100,23.040874604683346,0.6285,24932343,maxbp
149000,82.00%,71.51%,0.0100,22.23440690194791,0.6400,24934004,maxbp
150000,83.70%,71.60%,0.0100,22.470772286378246,0.6740,24935833,maxbp
151000,82.80%,71.67%,0.0100,22.946049847002957,0.6558,24937542,maxbp
152000,81.40%,71.74%,0.0100,22.70530411784628,0.6285,24939233,maxbp
153000,82.00%,71.81%,0.0100,23.587341156268547,0.6395,24940850,maxbp
154000,80.70%,71.87%,0.0100,23.732302855315744,0.6142,24942541,maxbp
155000,80.20%,71.92%,0.0100,23.483186365891896,0.6041,24944216,maxbp
156000,82.20%,71.99%,0.0100,23.21084617168453,0.6437,24946081,maxbp
157000,81.30%,72.05%,0.0100,22.174647472035122,0.6264,24947607,maxbp
158000,82.70%,72.11%,0.0100,22.239925324231454,0.6541,24949138,maxbp
159000,84.70%,72.19%,0.0100,21.986699681788917,0.6942,24950799,maxbp
160000,85.00%,72.27%,0.0100,22.223200640957547,0.6998,24952222,maxbp
161000,82.00%,72.33%,0.0100,22.827992943472065,0.6398,24953700,maxbp
162000,80.10%,72.38%,0.0100,24.1204024843272,0.6025,24955368,maxbp
163000,83.70%,72.45%,0.0100,24.925711381915526,0.6739,24957016,maxbp
164000,84.40%,72.52%,0.0100,25.55268250357278,0.6877,24958817,maxbp
165000,82.10%,72.58%,0.0100,25.74877223816104,0.6426,24960525,maxbp
166000,83.10%,72.65%,0.0100,25.682014566745416,0.6616,24962182,maxbp
167000,83.10%,72.71%,0.0100,25.13066923813692,0.6623,24963994,maxbp
168000,82.70%,72.77%,0.0100,25.187003511976688,0.6533,24965582,maxbp
169000,83.00%,72.83%,0.0100,24.233157802874473,0.6604,24967059,maxbp
170000,82.40%,72.89%,0.0100,24.313349504986924,0.6480,24968690,maxbp
171000,82.80%,72.95%,0.0100,24.840753380248948,0.6559,24970301,maxbp
172000,82.50%,73.01%,0.0100,25.336131933351943,0.6496,24972174,maxbp
173000,83.00%,73.06%,0.0100,25.34004435628266,0.6603,24973966,maxbp
174000,84.70%,73.13%,0.0100,25.622358103460556,0.6941,24975749,maxbp
175000,82.30%,73.18%,0.0100,25.726549910232688,0.6465,24977316,maxbp
176000,82.10%,73.24%,0.0100,25.445827082171235,0.6420,24978942,maxbp
177000,82.40%,73.29%,0.0100,25.22333687627175,0.6472,24980805,maxbp
178000,82.20%,73.34%,0.0100,25.475599977864743,0.6439,24982419,maxbp
179000,81.00%,73.38%,0.0100,24.82392863165762,0.6209,24984173,maxbp
180000,85.60%,73.45%,0.0100,25.06115560245217,0.7116,24985684,maxbp
181000,84.10%,73.51%,0.0100,26.00918025272406,0.6823,24987174,maxbp
182000,81.60%,73.55%,0.0100,25.440326933879774,0.6321,24988828,maxbp
183000,81.00%,73.60%,0.0100,25.629292959508014,0.6193,24990422,maxbp
184000,82.10%,73.64%,0.0100,25.84106914806411,0.6425,24991992,maxbp
185000,83.40%,73.70%,0.0100,25.701154750439727,0.6676,24993698,maxbp
186000,82.00%,73.74%,0.0100,25.50856674502438,0.6398,24995153,maxbp
187000,83.80%,73.79%,0.0100,24.97071836700501,0.6760,24996815,maxbp
188000,81.70%,73.84%,0.0100,25.271363912610497,0.6344,24998555,maxbp
189000,82.00%,73.88%,0.0100,24.46091294930565,0.6395,25000367,maxbp
190000,82.60%,73.92%,0.0100,24.6374089149523,0.6524,25002169,maxbp
191000,81.60%,73.96%,0.0100,23.931190068881115,0.6322,25003745,maxbp
192000,81.40%,74.00%,0.0100,24.650659819302955,0.6281,25005395,maxbp
193000,83.30%,74.05%,0.0100,25.09132469547223,0.6658,25007066,maxbp
194000,81.40%,74.09%,0.0100,25.334575555675737,0.6280,25008799,maxbp
195000,82.40%,74.13%,0.0100,25.37016197209797,0.6477,25010650,maxbp
196000,82.00%,74.17%,0.0100,24.99575821022985,0.6406,25012290,maxbp
197000,81.60%,74.21%,0.0100,24.315663359701727,0.6317,25013850,maxbp
198000,81.20%,74.24%,0.0100,24.552765111748815,0.6240,25015555,maxbp
199000,81.60%,74.28%,0.0100,23.68982046529348,0.6318,25017150,maxbp
200000,81.40%,74.32%,0.0100,23.788813614718155,0.6282,25018911,maxbp
201000,80.20%,74.35%,0.0100,25.6015907238377,0.6039,25020419,maxbp
202000,82.50%,74.39%,0.0100,25.64361762739971,0.6502,25022025,maxbp
203000,83.50%,74.44%,0.0100,25.794024994431275,0.6695,25023588,maxbp
204000,81.50%,74.47%,0.0100,26.019553589335075,0.6305,25025043,maxbp
205000,82.40%,74.51%,0.0100,25.90510105917206,0.6477,25026759,maxbp
206000,83.30%,74.55%,0.0100,25.707841970218002,0.6663,25028575,maxbp
207000,83.10%,74.59%,0.0100,25.20251942994615,0.6618,25030280,maxbp
208000,83.70%,74.64%,0.0100,25.34795765604233,0.6740,25032085,maxbp
209000,81.60%,74.67%,0.0100,24.56076669613936,0.6323,25033762,maxbp
210000,82.00%,74.71%,0.0100,24.727860188718676,0.6397,25035455,maxbp
211000,81.10%,74.74%,0.0100,25.276198079678494,0.6218,25037044,maxbp
212000,85.20%,74.79%,0.0100,25.39471579171254,0.7045,25038601,maxbp
213000,82.20%,74.83%,0.0100,25.774309412307982,0.6440,25040160,maxbp
214000,79.60%,74.85%,0.0100,26.228771317559264,0.5916,25041876,maxbp
215000,82.10%,74.88%,0.0100,25.916873802802446,0.6422,25043393,maxbp
216000,82.30%,74.92%,0.0100,25.746649804767753,0.6464,25045038,maxbp
217000,82.30%,74.95%,0.0100,25.556772246626487,0.6454,25046756,maxbp
218000,84.90%,75.00%,0.0100,25.767386730809253,0.6980,25048396,maxbp
219000,80.20%,75.02%,0.0100,24.956015764111875,0.6040,25049938,maxbp
220000,81.10%,75.05%,0.0100,25.18198204900012,0.6218,25051512,maxbp
221000,84.00%,75.09%,0.0100,24.574153866690764,0.6796,25053161,maxbp
222000,82.10%,75.12%,0.0100,25.211908949215907,0.6426,25054643,maxbp
223000,82.40%,75.16%,0.0100,25.184735520118885,0.6480,25056258,maxbp
224000,83.00%,75.19%,0.0100,25.330287324346298,0.6597,25057936,maxbp
225000,79.60%,75.21%,0.0100,25.504156612317853,0.5918,25059591,maxbp
226000,80.90%,75.24%,0.0100,25.247111164425878,0.6181,25061134,maxbp
227000,81.70%,75.27%,0.0100,24.827062841723667,0.6340,25062777,maxbp
228000,82.20%,75.30%,0.0100,25.111385172475057,0.6440,25064385,maxbp
229000,80.80%,75.32%,0.0100,24.497462729376515,0.6164,25065881,maxbp
230000,83.10%,75.36%,0.0100,24.747315811940883,0.6620,25067424,maxbp
231000,84.20%,75.40%,0.0100,23.851196878792692,0.6837,25068892,maxbp
232000,82.30%,75.43%,0.0100,24.54725686421907,0.6464,25070336,maxbp
233000,81.10%,75.45%,0.0100,25.266756099922116,0.6221,25071873,maxbp
234000,80.70%,75.48%,0.0100,25.85486423742738,0.6137,25073542,maxbp
235000,84.30%,75.51%,0.0100,26.108532251488118,0.6860,25075161,maxbp
236000,83.90%,75.55%,0.0100,26.062718615578472,0.6781,25076612,maxbp
237000,82.40%,75.58%,0.0100,25.799484943296424,0.6476,25077935,maxbp
238000,82.10%,75.61%,0.0100,25.814722390853994,0.6415,25079417,maxbp
239000,82.80%,75.64%,0.0100,24.91937702621577,0.6569,25081120,maxbp
240000,81.50%,75.66%,0.0100,24.90189784898938,0.6298,25082749,maxbp
241000,83.20%,75.69%,0.0100,25.54253801981509,0.6638,25084435,maxbp
242000,81.60%,75.72%,0.0100,26.020738862093076,0.6320,25085851,maxbp
243000,82.30%,75.74%,0.0100,25.845299614783826,0.6462,25087576,maxbp
244000,82.10%,75.77%,0.0100,25.832173756656378,0.6418,25089136,maxbp
245000,82.40%,75.80%,0.0100,25.84082128169521,0.6485,25090649,maxbp
246000,81.40%,75.82%,0.0100,25.426985611724433,0.6280,25092232,maxbp
247000,83.10%,75.85%,0.0100,25.250169739139967,0.6617,25093915,maxbp
248000,83.40%,75.88%,0.0100,25.424572717744486,0.6680,25095694,maxbp
249000,80.20%,75.90%,0.0100,24.729169562219106,0.6045,25097468,maxbp
250000,82.30%,75.93%,0.0100,24.95643118692851,0.6456,25099035,maxbp
251000,81.80%,75.95%,0.0100,25.394864242199215,0.6364,25100808,maxbp
252000,83.30%,75.98%,0.0100,25.817148629607015,0.6658,25102447,maxbp
253000,83.40%,76.01%,0.0100,25.68067908852026,0.6679,25104156,maxbp
254000,80.80%,76.03%,0.0100,26.107460415533794,0.6157,25105747,maxbp
255000,81.20%,76.05%,0.0100,26.14675882517101,0.6240,25107419,maxbp
256000,81.20%,76.07%,0.0100,25.738720060260814,0.6242,25108946,maxbp
257000,84.20%,76.11%,0.0100,25.177401418010106,0.6841,25110363,maxbp
258000,82.60%,76.13%,0.0100,25.363999088328892,0.6520,25112098,maxbp
259000,83.00%,76.16%,0.0100,23.999233194056085,0.6595,25113680,maxbp
260000,82.90%,76.18%,0.0100,23.968872015678055,0.6585,25115185,maxbp
261000,83.50%,76.21%,0.0100,23.979051808720723,0.6699,25116793,maxbp
262000,84.60%,76.24%,0.0100,23.465499454760398,0.6923,25118437,maxbp
263000,82.60%,76.27%,0.0100,23.266449825585184,0.6520,25120183,maxbp
264000,82.00%,76.29%,0.0100,22.555401089801858,0.6398,25121683,maxbp
265000,84.80%,76.32%,0.0100,21.570118728005916,0.6966,25123336,maxbp
266000,84.10%,76.35%,0.0100,22.778724677320852,0.6811,25124781,maxbp
267000,82.10%,76.37%,0.0100,22.658703366971093,0.6422,25126247,maxbp
268000,81.30%,76.39%,0.0100,22.521122969464066,0.6266,25127585,maxbp
269000,83.60%,76.42%,0.0100,22.22747995389581,0.6716,25129212,maxbp
270000,82.80%,76.44%,0.0100,21.609894174098546,0.6560,25130725,maxbp
271000,80.50%,76.46%,0.0100,20.963925563402704,0.6095,25132373,maxbp
272000,81.90%,76.48%,0.0100,21.413702326492285,0.6380,25133860,maxbp
273000,82.10%,76.50%,0.0100,20.846750875714626,0.6420,25135303,maxbp
274000,81.80%,76.52%,0.0100,21.0989905430182,0.6362,25136954,maxbp
275000,82.30%,76.54%,0.0100,23.91852506048057,0.6459,25138542,maxbp
276000,80.80%,76.56%,0.0100,24.077375447913855,0.6159,25140144,maxbp
277000,81.80%,76.58%,0.0100,23.998058827062994,0.6365,25141689,maxbp
278000,82.60%,76.60%,0.0100,24.46981844420447,0.6518,25143435,maxbp
279000,82.40%,76.62%,0.0100,24.33009220362357,0.6481,25145136,maxbp
280000,82.20%,76.64%,0.0100,24.151186919322427,0.6442,25146728,maxbp
281000,82.80%,76.66%,0.0100,23.746110078993777,0.6555,25148257,maxbp
282000,82.70%,76.68%,0.0100,23.797288542888115,0.6543,25149946,maxbp
283000,83.30%,76.71%,0.0100,23.05857908699428,0.6656,25151395,maxbp
284000,81.00%,76.72%,0.0100,23.164403456036673,0.6203,25153161,maxbp
285000,84.70%,76.75%,0.0100,24.443903617109164,0.6943,25154691,maxbp
286000,80.50%,76.76%,0.0100,24.553853790648088,0.6096,25156419,maxbp
287000,80.30%,76.77%,0.0100,23.785636424955698,0.6063,25158069,maxbp
288000,84.90%,76.80%,0.0100,23.986446569740824,0.6978,25159794,maxbp
289000,84.30%,76.83%,0.0100,24.07391480890049,0.6859,25161363,maxbp
290000,80.60%,76.84%,0.0100,23.93084132098898,0.6125,25162876,maxbp
291000,81.10%,76.86%,0.0100,23.26589274337869,0.6214,25164368,maxbp
292000,83.10%,76.88%,0.0100,23.635593431030863,0.6624,25165881,maxbp
293000,80.10%,76.89%,0.0100,22.75496374653026,0.6016,25167580,maxbp
294000,82.50%,76.91%,0.0100,22.980829462724493,0.6506,25169022,maxbp
295000,81.30%,76.93%,0.0100,23.440195572067843,0.6258,25170512,maxbp
296000,82.00%,76.94%,0.0100,23.99619269697285,0.6402,25172347,maxbp
297000,82.50%,76.96%,0.0100,24.425710369237308,0.6501,25174001,maxbp
298000,82.20%,76.98%,0.0100,24.668680449262453,0.6440,25175770,maxbp
299000,82.90%,77.00%,0.0100,24.509321777371618,0.6577,25177489,maxbp
300000,80.50%,77.01%,0.0100,24.171115335721097,0.6105,25179088,maxbp
301000,80.80%,77.02%,0.0100,23.611032978760345,0.6157,25180574,maxbp
302000,82.10%,77.04%,0.0100,23.90724366519743,0.6422,25182062,maxbp
303000,81.50%,77.06%,0.0100,23.080192696163888,0.6296,25183543,maxbp
304000,83.40%,77.08%,0.0100,23.195756087321453,0.6680,25185042,maxbp
305000,83.30%,77.10%,0.0100,24.213355906504333,0.6659,25186428,maxbp
306000,85.30%,77.13%,0.0100,23.93151695672142,0.7060,25188021,maxbp
307000,80.40%,77.14%,0.0100,23.976132798072605,0.6083,25189583,maxbp
308000,83.50%,77.16%,0.0100,23.819224462794388,0.6695,25191158,maxbp
309000,82.10%,77.18%,0.0100,23.749927121773478,0.6423,25192887,maxbp
310000,82.80%,77.19%,0.0100,23.684034601458972,0.6565,25194259,maxbp
311000,84.00%,77.22%,0.0100,22.849040759581733,0.6790,25195752,maxbp
312000,82.10%,77.23%,0.0100,23.128628476589476,0.6423,25197397,maxbp
313000,82.90%,77.25%,0.0100,22.47909326536692,0.6580,25198966,maxbp
314000,83.10%,77.27%,0.0100,22.59883476978067,0.6620,25200490,maxbp
315000,81.10%,77.28%,0.0100,23.966967843637395,0.6222,25201929,maxbp
316000,82.40%,77.30%,0.0100,23.97705869346049,0.6475,25203368,maxbp
317000,81.20%,77.31%,0.0100,23.94155159486497,0.6239,25205012,maxbp
318000,82.90%,77.33%,0.0100,24.190865301100263,0.6586,25206616,maxbp
319000,81.90%,77.34%,0.0100,24.340276054597787,0.6379,25208205,maxbp
320000,81.40%,77.36%,0.0100,24.074663056777425,0.6278,25209722,maxbp
321000,79.70%,77.37%,0.0100,23.434311936541597,0.5937,25211231,maxbp
322000,84.80%,77.39%,0.0100,23.71456722803172,0.6962,25212697,maxbp
323000,83.20%,77.41%,0.0100,22.983183393533228,0.6638,25214570,maxbp
324000,81.70%,77.42%,0.0100,22.98063470173246,0.6340,25216037,maxbp
325000,80.90%,77.43%,0.0100,23.413095943608383,0.6183,25217609,maxbp
326000,83.90%,77.45%,0.0100,24.506423439871817,0.6773,25219270,maxbp
327000,81.60%,77.47%,0.0100,24.655099578760083,0.6323,25220627,maxbp
328000,80.30%,77.47%,0.0100,24.528493374521393,0.6057,25222117,maxbp
329000,83.90%,77.49%,0.0100,24.36774474374658,0.6781,25223720,maxbp
330000,82.10%,77.51%,0.0100,24.09064479129689,0.6423,25225368,maxbp
331000,81.50%,77.52%,0.0100,23.7926303091377,0.6295,25226848,maxbp
332000,81.90%,77.53%,0.0100,24.034194799544533,0.6387,25228219,maxbp
333000,82.90%,77.55%,0.0100,23.33915341660107,0.6578,25229712,maxbp
334000,83.40%,77.57%,0.0100,23.574421939473403,0.6677,25231362,maxbp
335000,83.70%,77.59%,0.0100,23.04090020392081,0.6740,25233045,maxbp
336000,82.70%,77.60%,0.0100,23.879221593684566,0.6536,25234693,maxbp
337000,81.20%,77.62%,0.0100,23.877242705345548,0.6247,25236440,maxbp
338000,83.20%,77.63%,0.0100,24.121227354255467,0.6635,25237897,maxbp
339000,81.00%,77.64%,0.0100,23.913168372390093,0.6198,25239583,maxbp
340000,82.30%,77.66%,0.0100,23.426923844244374,0.6464,25241064,maxbp
341000,83.40%,77.67%,0.0100,23.028471463837892,0.6677,25242615,maxbp
342000,82.70%,77.69%,0.0100,23.160218937549008,0.6543,25244137,maxbp
343000,82.10%,77.70%,0.0100,22.382202239892987,0.6420,25245903,maxbp
344000,83.20%,77.72%,0.0100,22.474709201918266,0.6639,25247559,maxbp
345000,84.00%,77.74%,0.0100,24.04014374046936,0.6797,25249192,maxbp
346000,81.70%,77.75%,0.0100,24.871709543136223,0.6345,25250974,maxbp
347000,82.80%,77.77%,0.0100,25.1837573032081,0.6560,25252325,maxbp
348000,83.20%,77.78%,0.0100,25.613073743575256,0.6634,25253771,maxbp
