Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize,Opponent
111000,41.80%,34.04%,0.4505,36.49120823986583,-0.1644,740868,maxbp
112000,43.00%,34.12%,0.4505,36.95200233025661,-0.1403,742826,maxbp
113000,40.90%,34.18%,0.4505,36.29140324162284,-0.1816,744856,maxbp
114000,41.80%,34.25%,0.4505,35.114481100704275,-0.1641,746859,maxbp
115000,39.60%,34.29%,0.4505,35.009636442696525,-0.2076,748931,maxbp
116000,41.30%,34.35%,0.4505,35.6147488287016,-0.1740,750849,maxbp
117000,42.00%,34.42%,0.4505,35.36945584690817,-0.1604,752866,maxbp
118000,39.20%,34.46%,0.4505,34.62813855454832,-0.2160,754819,maxbp
119000,43.00%,34.53%,0.4505,34.987493841450366,-0.1400,756739,maxbp
120000,41.30%,34.59%,0.4505,33.465097003864415,-0.1740,758658,maxbp
121000,40.70%,34.64%,0.4460,37.01333626924123,-0.1861,760498,maxbp
122000,38.80%,34.67%,0.4460,36.67314436147468,-0.2242,762343,maxbp
123000,40.10%,34.72%,0.4460,36.35618924605121,-0.1980,764231,maxbp
124000,41.30%,34.77%,0.4460,35.47511368552341,-0.1737,766076,maxbp
125000,42.60%,34.84%,0.4460,35.32825509656699,-0.1483,767897,maxbp
126000,42.70%,34.90%,0.4460,35.921454294715524,-0.1460,769650,maxbp
127000,42.20%,34.96%,0.4460,35.43279688634544,-0.1563,771409,maxbp
128000,40.30%,35.00%,0.4460,34.68930442325975,-0.1936,773191,maxbp
129000,44.40%,35.07%,0.4460,34.922977887802524,-0.1123,774889,maxbp
130000,43.10%,35.13%,0.4460,33.99643675404922,-0.1378,776580,maxbp
131000,43.80%,35.20%,0.4415,35.47777559236761,-0.1239,778311,maxbp
132000,41.50%,35.24%,0.4415,35.37427591569015,-0.1700,779900,maxbp
133000,42.00%,35.30%,0.4415,34.476225979868225,-0.1606,781557,maxbp
134000,42.60%,35.35%,0.4415,33.9919446307952,-0.1481,783156,maxbp
135000,45.20%,35.42%,0.4415,34.095744661652645,-0.0959,784827,maxbp
136000,45.40%,35.50%,0.4415,34.07606877891087,-0.0919,786417,maxbp
137000,41.70%,35.54%,0.4415,34.620228228874026,-0.1660,788056,maxbp
138000,43.80%,35.60%,0.4415,34.091165491330095,-0.1240,789664,maxbp
139000,41.30%,35.64%,0.4415,34.48251673887878,-0.1739,791233,maxbp
140000,44.70%,35.71%,0.4415,33.36588509362236,-0.1056,792758,maxbp
141000,43.10%,35.76%,0.4370,36.16841632855802,-0.1380,794345,maxbp
142000,45.40%,35.83%,0.4370,36.61557283192386,-0.0921,795820,maxbp
143000,42.10%,35.87%,0.4370,36.19935308141963,-0.1574,797332,maxbp
144000,41.60%,35.91%,0.4370,35.24058547392401,-0.1681,798886,maxbp
145000,43.20%,35.96%,0.4370,35.28668441411696,-0.1367,800397,maxbp
146000,44.30%,36.02%,0.4370,35.757607777314476,-0.1138,801835,maxbp
147000,42.10%,36.06%,0.4370,35.30458107517221,-0.1582,803285,maxbp
148000,42.30%,36.11%,0.4370,34.70307512179124,-0.1538,804787,maxbp
149000,43.40%,36.15%,0.4370,35.07574184562954,-0.1319,806319,maxbp
150000,42.40%,36.20%,0.4370,33.34470776625177,-0.1523,807756,maxbp
151000,43.70%,36.25%,0.4325,36.891841523432205,-0.1259,809105,maxbp
152000,43.50%,36.30%,0.4325,36.74830413699139,-0.1301,810507,maxbp
153000,47.30%,36.37%,0.4325,36.32748316164775,-0.0543,811764,maxbp
154000,45.10%,36.43%,0.4325,35.378173146365114,-0.0978,813231,maxbp
155000,45.20%,36.48%,0.4325,35.32486292276783,-0.0963,814574,maxbp
156000,44.70%,36.54%,0.4325,35.07476401442862,-0.1056,815965,maxbp
157000,45.80%,36.60%,0.4325,35.54282260739315,-0.0843,817335,maxbp
158000,43.50%,36.64%,0.4325,34.81098205345385,-0.1301,818675,maxbp
159000,43.70%,36.68%,0.4325,35.16576030226925,-0.1257,820059,maxbp
160000,40.50%,36.71%,0.4325,33.67131226318371,-0.1901,821399,maxbp
161000,46.00%,36.77%,0.4280,33.966460106332256,-0.0805,822730,maxbp
162000,46.30%,36.83%,0.4280,34.9592911099686,-0.0735,823965,maxbp
163000,43.50%,36.87%,0.4280,35.062821001876614,-0.1305,825156,maxbp
164000,45.70%,36.92%,0.4280,34.44574316088236,-0.0856,826427,maxbp
165000,43.80%,36.96%,0.4280,34.21958194050937,-0.1240,827707,maxbp
166000,44.50%,37.01%,0.4280,34.4035182148306,-0.1100,828959,maxbp
167000,44.40%,37.05%,0.4280,33.60365555635922,-0.1119,830134,maxbp
168000,43.50%,37.09%,0.4280,32.6580449551735,-0.1305,831352,maxbp
169000,42.50%,37.12%,0.4280,32.86140474910451,-0.1493,832560,maxbp
170000,44.80%,37.17%,0.4280,30.804169980375047,-0.1044,833808,maxbp
171000,43.90%,37.21%,0.4235,33.98457063234512,-0.1218,834996,maxbp
172000,43.40%,37.25%,0.4235,33.840095603524034,-0.1324,836199,maxbp
173000,43.10%,37.28%,0.4235,32.843842590762556,-0.1381,837411,maxbp
174000,46.40%,37.33%,0.4235,32.11525499592856,-0.0720,838610,maxbp
175000,45.50%,37.38%,0.4235,31.59342088438421,-0.0895,839824,maxbp
176000,44.90%,37.42%,0.4235,32.21768296141851,-0.1024,840985,maxbp
177000,45.10%,37.47%,0.4235,31.79962576487636,-0.0980,842187,maxbp
178000,44.50%,37.51%,0.4235,30.979763892644502,-0.1096,843324,maxbp
179000,45.20%,37.55%,0.4235,31.35903822212999,-0.0965,844500,maxbp
