Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize,Opponent
1070000,25.10%,19.09%,0.2920,35.93452084220307,-0.4978,1262745,hueristic
1071000,27.80%,19.09%,0.2920,36.30268444017675,-0.4441,1262757,hueristic
1072000,30.90%,19.10%,0.2901,37.674600110275996,-0.3824,1262771,hueristic
1073000,26.60%,19.11%,0.2901,38.4445429564104,-0.4681,1262782,hueristic
1074000,30.20%,19.12%,0.2901,37.88471937383573,-0.3958,1262800,hueristic
1075000,27.00%,19.13%,0.2901,38.15309670226429,-0.4596,1262816,hueristic
1076000,26.40%,19.13%,0.2901,37.87846098653007,-0.4721,1262829,hueristic
1077000,29.40%,19.14%,0.2901,37.41081097196326,-0.4123,1262846,hueristic
1078000,27.80%,19.15%,0.2901,36.85437251499242,-0.4439,1262856,hueristic
1079000,28.40%,19.16%,0.2901,37.25989709520567,-0.4322,1262872,hueristic
1080000,27.80%,19.17%,0.2901,35.84842081972325,-0.4443,1262885,hueristic
1081000,27.50%,19.17%,0.2901,36.31291432914137,-0.4496,1262902,hueristic
1082000,25.20%,19.18%,0.2881,38.342095338891674,-0.4964,1262917,hueristic
1083000,25.70%,19.18%,0.2881,38.468621785140456,-0.4861,1262931,hueristic
1084000,27.90%,19.19%,0.2881,38.24983740437603,-0.4420,1262949,hueristic
1085000,25.20%,19.20%,0.2881,38.44025067174888,-0.4957,1262961,hueristic
1086000,28.40%,19.20%,0.2881,38.37892080407671,-0.4323,1262978,hueristic
1087000,28.40%,19.21%,0.2881,37.821493092798136,-0.4320,1262985,hueristic
1088000,26.90%,19.22%,0.2881,37.190434996229165,-0.4618,1263006,hueristic
1089000,25.90%,19.23%,0.2881,37.53654595030575,-0.4823,1263020,hueristic
1090000,26.10%,19.23%,0.2881,36.54598306532748,-0.4773,1263037,hueristic
1091000,28.00%,19.24%,0.2881,36.75779892581918,-0.4400,1263047,hueristic
1092000,28.20%,19.25%,0.2862,37.30159506566081,-0.4365,1263062,hueristic
1093000,25.90%,19.25%,0.2862,37.98599898073762,-0.4817,1263076,hueristic
1094000,27.40%,19.26%,0.2862,38.02522662489445,-0.4521,1263093,hueristic
1095000,29.30%,19.27%,0.2862,37.75330887897629,-0.4140,1263108,hueristic
1096000,26.90%,19.28%,0.2862,37.65003760862018,-0.4622,1263122,hueristic
1097000,26.50%,19.28%,0.2862,37.37926399182728,-0.4699,1263134,hueristic
1098000,26.50%,19.29%,0.2862,36.99133390940869,-0.4699,1263153,hueristic
1099000,26.60%,19.30%,0.2862,37.336653271347615,-0.4681,1263167,hueristic
1100000,28.50%,19.31%,0.2862,36.2561572736158,-0.4297,1263181,hueristic
1101000,26.90%,19.31%,0.2862,36.57684439246522,-0.4622,1263203,hueristic
1102000,28.90%,19.32%,0.2842,38.426514036694805,-0.4225,1263216,hueristic
1103000,27.60%,19.33%,0.2842,38.760046565055525,-0.4481,1263235,hueristic
1104000,27.00%,19.33%,0.2842,38.22849895984063,-0.4598,1263253,hueristic
1105000,27.10%,19.34%,0.2842,38.2907425229809,-0.4580,1263277,hueristic
1106000,25.90%,19.35%,0.2842,38.155195344461845,-0.4822,1263293,hueristic
1107000,27.40%,19.35%,0.2842,37.883412820613316,-0.4518,1263307,hueristic
1108000,24.90%,19.36%,0.2842,37.24789518751871,-0.5018,1263318,hueristic
1109000,27.80%,19.37%,0.2842,37.530580278988275,-0.4442,1263339,hueristic
1110000,25.40%,19.37%,0.2842,36.163135513940084,-0.4920,1263350,hueristic
1111000,26.80%,19.38%,0.2842,36.5113104995061,-0.4634,1263364,hueristic
1112000,27.50%,19.39%,0.2822,38.616423203039176,-0.4501,1263385,hueristic
1113000,26.00%,19.39%,0.2822,38.27776696939685,-0.4801,1263399,hueristic
1114000,25.70%,19.40%,0.2822,38.241167397858725,-0.4862,1263418,hueristic
1115000,28.90%,19.41%,0.2822,38.32087694360257,-0.4217,1263441,hueristic
1116000,28.20%,19.42%,0.2822,38.29169652651708,-0.4361,1263459,hueristic
1117000,26.80%,19.42%,0.2822,37.905387899816674,-0.4642,1263476,hueristic
1118000,25.20%,19.43%,0.2822,37.154645657436085,-0.4962,1263487,hueristic
1119000,27.70%,19.43%,0.2822,37.5561371061932,-0.4457,1263501,hueristic
1120000,28.60%,19.44%,0.2822,36.14128958512911,-0.4279,1263515,hueristic
1121000,30.60%,19.45%,0.2822,36.45155369217703,-0.3878,1263530,hueristic
1122000,26.60%,19.46%,0.2803,38.21125055556717,-0.4687,1263542,hueristic
1123000,27.70%,19.46%,0.2803,38.34778730150298,-0.4453,1263556,hueristic
1124000,28.00%,19.47%,0.2803,37.77815925488856,-0.4402,1263569,hueristic
1125000,28.20%,19.48%,0.2803,38.08104665497574,-0.4361,1263576,hueristic
1126000,28.20%,19.49%,0.2803,38.04460761227508,-0.4363,1263596,hueristic
1127000,27.60%,19.49%,0.2803,37.53621262678489,-0.4477,1263613,hueristic
1128000,29.90%,19.50%,0.2803,36.87464190950843,-0.4021,1263629,hueristic
1129000,26.00%,19.51%,0.2803,37.239194182091516,-0.4800,1263643,hueristic
1130000,26.00%,19.51%,0.2803,35.82559740332234,-0.4796,1263653,hueristic
1131000,31.70%,19.53%,0.2803,36.20535536092111,-0.3664,1263671,hueristic
1132000,29.90%,19.54%,0.2783,38.53266240158588,-0.4024,1263685,hueristic
1133000,27.90%,19.55%,0.2783,38.50436795298181,-0.4421,1263700,hueristic
1134000,28.30%,19.55%,0.2783,37.98716938229279,-0.4339,1263717,hueristic
1135000,27.60%,19.56%,0.2783,38.04373415271094,-0.4481,1263727,hueristic
1136000,27.60%,19.57%,0.2783,38.01067751474521,-0.4477,1263742,hueristic
1137000,29.20%,19.58%,0.2783,37.68045972291082,-0.4160,1263759,hueristic
1138000,28.80%,19.59%,0.2783,37.08460328809959,-0.4242,1263775,hueristic
1139000,26.70%,19.59%,0.2783,37.46151891378588,-0.4659,1263792,hueristic
1140000,30.90%,19.60%,0.2783,35.84795418784596,-0.3814,1263803,hueristic
1141000,29.30%,19.61%,0.2783,36.1684322036794,-0.4145,1263812,hueristic
1142000,27.20%,19.62%,0.2764,38.8392142883428,-0.4563,1263831,hueristic
1143000,27.40%,19.62%,0.2764,39.07794346609382,-0.4520,1263840,hueristic
1144000,29.90%,19.63%,0.2764,38.3174417461109,-0.4020,1263851,hueristic
1145000,30.70%,19.64%,0.2764,38.306396138478206,-0.3860,1263861,hueristic
1146000,26.40%,19.65%,0.2764,38.27231138487094,-0.4720,1263880,hueristic
1147000,26.30%,19.65%,0.2764,37.88734986257286,-0.4741,1263903,hueristic
1148000,27.90%,19.66%,0.2764,37.30156791057575,-0.4419,1263922,hueristic
1149000,26.40%,19.67%,0.2764,37.58241319824851,-0.4720,1263937,hueristic
1150000,26.80%,19.67%,0.2764,36.03388943562164,-0.4641,1263954,hueristic
1151000,28.20%,19.68%,0.2764,36.426686455640834,-0.4359,1263967,hueristic
1152000,28.60%,19.69%,0.2744,37.96547707410287,-0.4284,1263981,hueristic
1153000,28.80%,19.70%,0.2744,38.25693670944359,-0.4237,1263997,hueristic
1154000,27.50%,19.70%,0.2744,38.03332568409685,-0.4502,1264012,hueristic
1155000,31.50%,19.71%,0.2744,38.22410649783833,-0.3700,1264024,hueristic
1156000,30.00%,19.72%,0.2744,38.16693233712667,-0.3998,1264037,hueristic
1157000,29.50%,19.73%,0.2744,37.91523363942121,-0.4103,1264054,hueristic
1158000,25.20%,19.73%,0.2744,37.38260958423262,-0.4959,1264065,hueristic
1159000,28.70%,19.74%,0.2744,37.6190288379105,-0.4260,1264084,hueristic
1160000,27.30%,19.75%,0.2744,36.56014053169727,-0.4540,1264091,hueristic
1161000,28.20%,19.76%,0.2744,36.82039551493054,-0.4363,1264111,hueristic
1162000,28.30%,19.77%,0.2724,38.12598842346548,-0.4340,1264121,hueristic
1163000,28.60%,19.77%,0.2724,38.44158267574259,-0.4283,1264141,hueristic
1164000,28.50%,19.78%,0.2724,38.105280863776294,-0.4301,1264158,hueristic
1165000,28.10%,19.79%,0.2724,38.305012704043115,-0.4380,1264172,hueristic
1166000,31.90%,19.80%,0.2724,38.193352956956105,-0.3619,1264190,hueristic
1167000,30.10%,19.81%,0.2724,37.95958597461834,-0.3979,1264203,hueristic
1168000,28.20%,19.82%,0.2724,37.263990304683055,-0.4360,1264217,hueristic
1169000,26.60%,19.82%,0.2724,37.697778725017365,-0.4675,1264238,hueristic
1170000,28.80%,19.83%,0.2724,36.087714529610395,-0.4245,1264252,hueristic
1171000,29.10%,19.84%,0.2724,36.46579414049716,-0.4179,1264273,hueristic
1172000,28.40%,19.85%,0.2705,38.607453678992826,-0.4323,1264286,hueristic
1173000,29.60%,19.86%,0.2705,38.75682978397849,-0.4080,1264300,hueristic
1174000,28.10%,19.86%,0.2705,38.137870113296245,-0.4381,1264319,hueristic
1175000,29.10%,19.87%,0.2705,38.25260457678165,-0.4181,1264334,hueristic
1176000,29.30%,19.88%,0.2705,38.186330165558594,-0.4135,1264341,hueristic
1177000,29.40%,19.89%,0.2705,37.829087516433766,-0.4123,1264356,hueristic
1178000,26.20%,19.89%,0.2705,37.13003953042036,-0.4757,1264373,hueristic
1179000,29.90%,19.90%,0.2705,37.457218733833706,-0.4024,1264382,hueristic
1180000,28.90%,19.91%,0.2705,36.40881433650382,-0.4215,1264396,hueristic
1181000,28.60%,19.92%,0.2705,36.64567706253083,-0.4288,1264406,hueristic
1182000,28.30%,19.93%,0.2685,38.56747745830424,-0.4343,1264417,hueristic
1183000,28.90%,19.93%,0.2685,38.28032072677469,-0.4220,1264434,hueristic
1184000,29.30%,19.94%,0.2685,37.94541513105225,-0.4142,1264446,hueristic
1185000,28.30%,19.95%,0.2685,38.04394257573345,-0.4339,1264465,hueristic
1186000,31.00%,19.96%,0.2685,37.88443891638682,-0.3799,1264481,hueristic
1187000,31.60%,19.97%,0.2685,37.59075253611529,-0.3683,1264494,hueristic
1188000,27.70%,19.98%,0.2685,37.03791065172337,-0.4458,1264515,hueristic
1189000,28.80%,19.98%,0.2685,37.36628016992198,-0.4238,1264533,hueristic
1190000,26.60%,19.99%,0.2685,36.003426378175455,-0.4681,1264545,hueristic
1191000,27.70%,19.99%,0.2685,36.403799941022136,-0.4461,1264561,hueristic
1192000,28.20%,20.00%,0.2666,38.23187391104824,-0.4363,1264580,hueristic
1193000,28.40%,20.00%,0.2666,38.723434806660464,-0.4320,1264596,hueristic
1194000,28.00%,20.01%,0.2666,38.46956630780575,-0.4402,1264611,hueristic
1195000,27.20%,20.02%,0.2666,38.51890793815982,-0.4560,1264623,hueristic
1196000,29.30%,20.02%,0.2666,38.25963475482678,-0.4132,1264635,hueristic
1197000,29.90%,20.03%,0.2666,37.88158642052409,-0.4027,1264643,hueristic
1198000,26.50%,20.04%,0.2666,37.149393733837385,-0.4696,1264666,hueristic
1199000,28.10%,20.04%,0.2666,37.583390265768955,-0.4384,1264677,hueristic
1200000,30.70%,20.05%,0.2666,35.93222607617056,-0.3862,1264689,hueristic
1201000,27.50%,20.06%,0.2666,36.30842762997741,-0.4498,1264709,hueristic
1202000,29.30%,20.07%,0.2646,38.6704271069598,-0.4144,1264724,hueristic
1203000,31.10%,20.08%,0.2646,38.88690798527565,-0.3779,1264733,hueristic
1204000,32.50%,20.09%,0.2646,38.338901587632236,-0.3502,1264749,hueristic
1205000,29.70%,20.10%,0.2646,38.45331865722199,-0.4060,1264765,hueristic
1206000,29.60%,20.10%,0.2646,38.14316850174179,-0.4075,1264780,hueristic
1207000,30.10%,20.11%,0.2646,37.52555085373156,-0.3985,1264789,hueristic
1208000,27.00%,20.12%,0.2646,36.71032944957621,-0.4598,1264799,hueristic
1209000,28.40%,20.12%,0.2646,37.07467174888454,-0.4316,1264819,hueristic
1210000,29.20%,20.13%,0.2646,35.533113480637816,-0.4161,1264846,hueristic
1211000,28.50%,20.14%,0.2646,35.91960601565946,-0.4304,1264859,hueristic
1212000,30.30%,20.15%,0.2626,38.846486349172665,-0.3939,1264866,hueristic
1213000,27.80%,20.15%,0.2626,38.953559406074085,-0.4446,1264877,hueristic
1214000,26.00%,20.16%,0.2626,38.72845304608216,-0.4800,1264889,hueristic
1215000,28.50%,20.17%,0.2626,38.70852381544894,-0.4301,1264906,hueristic
1216000,30.20%,20.17%,0.2626,38.50546605789965,-0.3958,1264924,hueristic
1217000,26.80%,20.18%,0.2626,38.073692778628256,-0.4639,1264934,hueristic
1218000,32.10%,20.19%,0.2626,37.499178144466654,-0.3580,1264945,hueristic
1219000,30.50%,20.20%,0.2626,37.872852324609,-0.3899,1264958,hueristic
1220000,29.40%,20.21%,0.2626,36.469037228373125,-0.4123,1264972,hueristic
1221000,28.40%,20.21%,0.2626,36.850464129980175,-0.4319,1264979,hueristic
1222000,29.60%,20.22%,0.2607,39.53194031264237,-0.4085,1264992,hueristic
1223000,30.00%,20.23%,0.2607,39.42147714576747,-0.4000,1265002,hueristic
1224000,28.00%,20.23%,0.2607,38.7207694573235,-0.4398,1265021,hueristic
1225000,32.10%,20.24%,0.2607,38.72901589060127,-0.3581,1265035,hueristic
1226000,27.40%,20.25%,0.2607,38.46467095836109,-0.4519,1265049,hueristic
1227000,28.50%,20.25%,0.2607,37.99248084505313,-0.4300,1265062,hueristic
1228000,29.10%,20.26%,0.2607,37.1951091335533,-0.4181,1265070,hueristic
1229000,27.20%,20.27%,0.2607,37.56088670469248,-0.4560,1265083,hueristic
1230000,29.20%,20.27%,0.2607,35.90381710160065,-0.4159,1265096,hueristic
1231000,31.10%,20.28%,0.2607,36.2429037202292,-0.3778,1265107,hueristic
1232000,31.20%,20.29%,0.2587,38.50466187062855,-0.3764,1265117,hueristic
1233000,30.60%,20.30%,0.2587,38.805355200524424,-0.3875,1265135,hueristic
1234000,33.10%,20.31%,0.2587,38.41572022198574,-0.3386,1265147,hueristic
1235000,29.20%,20.31%,0.2587,38.53484128054188,-0.4155,1265163,hueristic
1236000,31.80%,20.32%,0.2587,38.43029371577621,-0.3642,1265177,hueristic
1237000,30.60%,20.33%,0.2587,37.902860686681706,-0.3881,1265191,hueristic
1238000,31.60%,20.34%,0.2587,37.23157015670092,-0.3679,1265203,hueristic
1239000,28.20%,20.35%,0.2587,37.67660421187999,-0.4360,1265214,hueristic
1240000,28.30%,20.35%,0.2587,35.98849951326141,-0.4340,1265224,hueristic
1241000,29.90%,20.36%,0.2587,36.402610197017616,-0.4022,1265240,hueristic
1242000,28.70%,20.37%,0.2568,37.64124866662131,-0.4265,1265261,hueristic
1243000,28.00%,20.37%,0.2568,38.688158954784065,-0.4399,1265274,hueristic
1244000,29.70%,20.38%,0.2568,38.19036730706874,-0.4060,1265285,hueristic
1245000,32.00%,20.39%,0.2568,38.24825336972873,-0.3597,1265298,hueristic
1246000,29.70%,20.40%,0.2568,38.000032724408676,-0.4062,1265315,hueristic
1247000,29.20%,20.40%,0.2568,37.610103353753104,-0.4158,1265332,hueristic
1248000,30.40%,20.41%,0.2568,36.96688913594426,-0.3921,1265348,hueristic
1249000,29.90%,20.42%,0.2568,37.35577801023003,-0.4019,1265358,hueristic
1250000,29.70%,20.43%,0.2568,35.77951147663652,-0.4059,1265368,hueristic
1251000,29.60%,20.43%,0.2568,36.166466788701854,-0.4083,1265383,hueristic
1252000,33.20%,20.44%,0.2548,38.13402448925204,-0.3364,1265393,hueristic
1253000,30.70%,20.45%,0.2548,38.495330806170465,-0.3858,1265409,hueristic
1254000,31.00%,20.46%,0.2548,38.31108841449026,-0.3804,1265425,hueristic
1255000,28.80%,20.46%,0.2548,38.56257391213287,-0.4239,1265443,hueristic
1256000,30.90%,20.47%,0.2548,38.22992538943567,-0.3818,1265452,hueristic
1257000,32.20%,20.48%,0.2548,37.67461432331187,-0.3561,1265462,hueristic
1258000,29.80%,20.49%,0.2548,36.92158595065534,-0.4041,1265480,hueristic
1259000,29.10%,20.50%,0.2548,37.342682744608396,-0.4178,1265489,hueristic
1260000,30.90%,20.50%,0.2548,35.785290814675406,-0.3820,1265508,hueristic
1261000,30.70%,20.51%,0.2548,36.10759713122466,-0.3860,1265516,hueristic
1262000,30.50%,20.52%,0.2528,38.63036668861794,-0.3903,1265524,hueristic
1263000,30.50%,20.53%,0.2528,38.935579885280184,-0.3901,1265541,hueristic
1264000,28.50%,20.53%,0.2528,38.70864557323489,-0.4297,1265552,hueristic
1265000,29.50%,20.54%,0.2528,38.87902820634748,-0.4101,1265564,hueristic
1266000,30.50%,20.55%,0.2528,38.58401426192889,-0.3902,1265575,hueristic
1267000,29.00%,20.55%,0.2528,38.123188630284666,-0.4202,1265586,hueristic
1268000,30.10%,20.56%,0.2528,37.290321238599326,-0.3979,1265599,hueristic
1269000,27.50%,20.57%,0.2528,37.61540470917953,-0.4499,1265609,hueristic
1270000,29.20%,20.57%,0.2528,35.98006632624527,-0.4162,1265621,hueristic
1271000,29.60%,20.58%,0.2528,36.28069420528035,-0.4080,1265635,hueristic
1272000,31.80%,20.59%,0.2509,39.083666455353104,-0.3637,1265646,hueristic
1273000,32.00%,20.60%,0.2509,39.28375654555966,-0.3607,1265661,hueristic
1274000,27.10%,20.60%,0.2509,38.86186762781965,-0.4580,1265674,hueristic
1275000,30.40%,20.61%,0.2509,38.01008646520659,-0.3915,1265682,hueristic
1276000,31.60%,20.62%,0.2509,38.01160161224501,-0.3683,1265695,hueristic
1277000,28.80%,20.63%,0.2509,37.501970521337576,-0.4240,1265705,hueristic
1278000,30.60%,20.63%,0.2509,38.015963589691125,-0.3880,1265714,hueristic
1279000,29.90%,20.64%,0.2509,37.14777284344118,-0.4020,1265724,hueristic
1280000,27.80%,20.65%,0.2509,37.47887100094912,-0.4441,1265731,hueristic
1281000,32.50%,20.66%,0.2509,35.64591327166947,-0.3501,1265746,hueristic
1282000,32.20%,20.67%,0.2489,36.87674368790243,-0.3563,1265758,hueristic
1283000,29.40%,20.68%,0.2489,37.93095385577663,-0.4122,1265773,hueristic
1284000,28.80%,20.68%,0.2489,37.92042809476209,-0.4239,1265786,hueristic
1285000,28.90%,20.69%,0.2489,38.18647258540753,-0.4218,1265796,hueristic
1286000,30.50%,20.70%,0.2489,38.13679864209231,-0.3903,1265801,hueristic
1287000,28.60%,20.70%,0.2489,37.85740733455105,-0.4282,1265811,hueristic
1288000,32.00%,20.71%,0.2489,37.30755113576404,-0.3597,1265823,hueristic
1289000,27.50%,20.72%,0.2489,37.67936241581195,-0.4500,1265839,hueristic
1290000,31.60%,20.73%,0.2489,36.08422317904281,-0.3679,1265852,hueristic
1291000,31.90%,20.73%,0.2489,36.45100083773781,-0.3621,1265868,hueristic
1292000,31.20%,20.74%,0.2470,38.036024795840746,-0.3765,1265882,hueristic
1293000,28.90%,20.74%,0.2470,38.39047314540316,-0.4217,1265895,hueristic
1294000,29.10%,20.75%,0.2470,38.243750098398635,-0.4183,1265911,hueristic
1295000,30.30%,20.76%,0.2470,38.31571650283846,-0.3938,1265924,hueristic
1296000,30.20%,20.77%,0.2470,38.24442481243249,-0.3955,1265932,hueristic
1297000,30.20%,20.77%,0.2470,37.88400358137757,-0.3966,1265938,hueristic
1298000,29.60%,20.78%,0.2470,37.1531391533656,-0.4075,1265944,hueristic
1299000,29.20%,20.79%,0.2470,37.53081132675012,-0.4162,1265949,hueristic
1300000,30.80%,20.79%,0.2470,35.96514514892,-0.3844,1265959,hueristic
1301000,29.20%,20.80%,0.2470,36.330315247293946,-0.4153,1265972,hueristic
1302000,29.70%,20.81%,0.2450,38.78407263018289,-0.4059,1265982,hueristic
1303000,29.40%,20.81%,0.2450,38.49332216569485,-0.4124,1265995,hueristic
1304000,31.50%,20.82%,0.2450,38.57043771223871,-0.3701,1266011,hueristic
1305000,32.40%,20.83%,0.2450,38.706059144104074,-0.3522,1266024,hueristic
1306000,27.50%,20.84%,0.2450,38.548755256154024,-0.4499,1266038,hueristic
1307000,29.50%,20.84%,0.2450,38.08457082986798,-0.4098,1266049,hueristic
1308000,30.20%,20.85%,0.2450,37.47291205909377,-0.3961,1266062,hueristic
1309000,31.80%,20.86%,0.2450,37.80374191410549,-0.3639,1266073,hueristic
1310000,29.40%,20.86%,0.2450,36.18822188663034,-0.4119,1266087,hueristic
1311000,30.70%,20.87%,0.2450,36.50931237963735,-0.3859,1266100,hueristic
1312000,29.70%,20.88%,0.2430,38.81638449845199,-0.4065,1266113,hueristic
1313000,30.00%,20.88%,0.2430,39.485757409191514,-0.3999,1266124,hueristic
1314000,29.20%,20.89%,0.2430,38.84599033131573,-0.4159,1266139,hueristic
1315000,30.10%,20.90%,0.2430,38.828618991306335,-0.3980,1266151,hueristic
1316000,30.30%,20.90%,0.2430,38.51102184155254,-0.3941,1266164,hueristic
1317000,31.40%,20.91%,0.2430,37.75377616687205,-0.3720,1266170,hueristic
1318000,31.70%,20.92%,0.2430,37.073014147134366,-0.3659,1266190,hueristic
1319000,30.30%,20.93%,0.2430,37.47322379482444,-0.3936,1266197,hueristic
1320000,29.40%,20.93%,0.2430,35.864451877194824,-0.4124,1266209,hueristic
1321000,30.40%,20.94%,0.2430,36.26964722594705,-0.3921,1266218,hueristic
1322000,28.20%,20.95%,0.2411,37.89636667767696,-0.4364,1266230,hueristic
1323000,31.80%,20.95%,0.2411,38.55584536733478,-0.3641,1266242,hueristic
1324000,28.60%,20.96%,0.2411,38.12005029664229,-0.4274,1266258,hueristic
1325000,29.70%,20.97%,0.2411,38.289666854974456,-0.4067,1266265,hueristic
1326000,30.40%,20.97%,0.2411,37.97965729166845,-0.3919,1266277,hueristic
1327000,29.30%,20.98%,0.2411,37.52104345001212,-0.4140,1266280,hueristic
1328000,31.50%,20.99%,0.2411,36.880598142006775,-0.3700,1266289,hueristic
1329000,31.40%,21.00%,0.2411,37.19687774221801,-0.3716,1266299,hueristic
1330000,32.00%,21.00%,0.2411,35.95577859218338,-0.3606,1266313,hueristic
1331000,27.20%,21.01%,0.2411,36.337210901541,-0.4558,1266322,hueristic
1332000,29.60%,21.02%,0.2391,38.32549604505253,-0.4085,1266335,hueristic
1333000,34.00%,21.03%,0.2391,38.909574658678224,-0.3198,1266349,hueristic
1334000,32.00%,21.03%,0.2391,38.49686329139567,-0.3601,1266363,hueristic
1335000,28.30%,21.04%,0.2391,38.6100393564184,-0.4341,1266373,hueristic
1336000,32.80%,21.05%,0.2391,38.38006286447539,-0.3438,1266385,hueristic
1337000,30.90%,21.06%,0.2391,37.94588521267432,-0.3822,1266400,hueristic
1338000,31.40%,21.06%,0.2391,37.27910184207022,-0.3718,1266411,hueristic
1339000,29.60%,21.07%,0.2391,37.596292480061834,-0.4080,1266422,hueristic
1340000,30.80%,21.08%,0.2391,36.06784390827924,-0.3842,1266431,hueristic
1341000,30.50%,21.08%,0.2391,36.43211534279803,-0.3900,1266437,hueristic
1342000,32.80%,21.09%,0.2372,37.84299483958751,-0.3443,1266449,hueristic
1343000,31.50%,21.10%,0.2372,38.1595081659591,-0.3701,1266465,hueristic
1344000,31.80%,21.10%,0.2372,37.85011833681765,-0.3640,1266475,hueristic
1345000,35.10%,21.11%,0.2372,38.085531775154585,-0.2981,1266481,hueristic
1346000,30.80%,21.12%,0.2372,37.961333368302775,-0.3839,1266492,hueristic
1347000,27.60%,21.13%,0.2372,37.73980393190442,-0.4481,1266499,hueristic
1348000,32.80%,21.14%,0.2372,37.16366974874674,-0.3440,1266509,hueristic
1349000,28.60%,21.14%,0.2372,37.52737914978951,-0.4280,1266528,hueristic
1350000,29.20%,21.15%,0.2372,36.06084070085913,-0.4160,1266541,hueristic
1351000,29.20%,21.15%,0.2372,36.337369470114965,-0.4158,1266554,hueristic
1352000,28.50%,21.16%,0.2352,38.16746129432005,-0.4302,1266568,hueristic
1353000,31.70%,21.16%,0.2352,38.34883634666382,-0.3660,1266582,hueristic
1354000,33.90%,21.17%,0.2352,38.04158713743602,-0.3224,1266595,hueristic
1355000,32.30%,21.18%,0.2352,38.15324125167754,-0.3536,1266602,hueristic
1356000,29.50%,21.19%,0.2352,38.08393333880671,-0.4104,1266618,hueristic
1357000,30.00%,21.19%,0.2352,37.618992889944174,-0.3998,1266629,hueristic
1358000,32.80%,21.20%,0.2352,37.022441603667325,-0.3436,1266646,hueristic
1359000,32.20%,21.21%,0.2352,37.44662160452953,-0.3567,1266658,hueristic
1360000,31.50%,21.22%,0.2352,36.031672998443796,-0.3693,1266676,hueristic
1361000,32.20%,21.23%,0.2352,36.39881974941373,-0.3563,1266690,hueristic
1362000,30.70%,21.24%,0.2332,38.45928878231101,-0.3864,1266701,hueristic
1363000,31.00%,21.24%,0.2332,38.14538294474745,-0.3801,1266712,hueristic
1364000,30.60%,21.25%,0.2332,37.97453226505174,-0.3880,1266721,hueristic
1365000,31.20%,21.26%,0.2332,38.11107021631108,-0.3755,1266735,hueristic
1366000,33.10%,21.27%,0.2332,37.89422610646328,-0.3384,1266745,hueristic
1367000,30.30%,21.27%,0.2332,37.70362577971306,-0.3934,1266752,hueristic
1368000,31.40%,21.28%,0.2332,37.090554217530595,-0.3725,1266762,hueristic
1369000,33.00%,21.29%,0.2332,37.503098137500686,-0.3402,1266775,hueristic
1370000,30.80%,21.30%,0.2332,36.00093678051,-0.3835,1266779,hueristic
1371000,32.70%,21.30%,0.2332,36.29828656032882,-0.3458,1266790,hueristic
1372000,31.50%,21.31%,0.2313,38.68246450751463,-0.3700,1266800,hueristic
1373000,31.90%,21.32%,0.2313,38.35721569111602,-0.3620,1266810,hueristic
1374000,30.90%,21.32%,0.2313,38.172897008072475,-0.3822,1266815,hueristic
1375000,31.90%,21.33%,0.2313,38.13898420272787,-0.3623,1266820,hueristic
1376000,34.20%,21.34%,0.2313,38.152406576340326,-0.3154,1266827,hueristic
1377000,30.10%,21.35%,0.2313,37.77337183088147,-0.3985,1266839,hueristic
1378000,31.40%,21.35%,0.2313,37.30292756164897,-0.3719,1266851,hueristic
1379000,33.50%,21.36%,0.2313,37.55770121281047,-0.3299,1266864,hueristic
1380000,31.10%,21.37%,0.2313,36.114817681153504,-0.3780,1266871,hueristic
1381000,29.80%,21.37%,0.2313,36.460400693692904,-0.4040,1266878,hueristic
1382000,32.00%,21.38%,0.2293,38.31208914198814,-0.3604,1266885,hueristic
1383000,32.70%,21.39%,0.2293,38.31065490656214,-0.3459,1266897,hueristic
1384000,31.10%,21.39%,0.2293,37.974036604734515,-0.3782,1266910,hueristic
1385000,31.60%,21.40%,0.2293,38.0696159031927,-0.3680,1266927,hueristic
1386000,31.90%,21.41%,0.2293,38.00985941626974,-0.3622,1266931,hueristic
1387000,28.70%,21.41%,0.2293,37.62128284370978,-0.4258,1266945,hueristic
1388000,30.70%,21.42%,0.2293,37.0019717163278,-0.3860,1266954,hueristic
1389000,31.70%,21.43%,0.2293,37.35615687869804,-0.3659,1266964,hueristic
1390000,31.20%,21.43%,0.2293,35.876032537642146,-0.3762,1266974,hueristic
1391000,31.10%,21.44%,0.2293,36.12009225894483,-0.3780,1266982,hueristic
1392000,32.50%,21.45%,0.2274,38.41628694406473,-0.3500,1266993,hueristic
1393000,31.00%,21.45%,0.2274,38.59514434292324,-0.3803,1267000,hueristic
1394000,28.90%,21.46%,0.2274,38.190750862061385,-0.4224,1267012,hueristic
1395000,33.30%,21.47%,0.2274,38.31541741229982,-0.3334,1267024,hueristic
1396000,31.90%,21.48%,0.2274,38.15366798251137,-0.3619,1267033,hueristic
1397000,30.20%,21.48%,0.2274,37.8879362398573,-0.3965,1267043,hueristic
1398000,31.00%,21.49%,0.2274,37.23824311729289,-0.3796,1267050,hueristic
1399000,34.10%,21.50%,0.2274,37.56734338791663,-0.3180,1267056,hueristic
1400000,30.30%,21.50%,0.2274,36.08659628834798,-0.3939,1267064,hueristic
1401000,34.10%,21.51%,0.2274,36.42467800662679,-0.3183,1267077,hueristic
